id,device_id,temperature,humidity,outdoor_temperature,weather_condition,alert,timestamp,ldr_value,ldr_alert,ds18b20_temperature,dht_temperature,temperature_source,ds18b20_ok,dht_ok,sensor_disagreement,alert_cause
3273,ESP32_01,15.25,69.0,11.2,,0,2026-01-10 09:25:27.123292,,0,15.25,15.1,DS18B20,True,True,False,
3274,ESP32_01,15.25,69.0,11.2,,0,2026-01-10 09:25:37.547645,,0,15.25,15.1,DS18B20,True,True,False,
3275,ESP32_01,15.25,69.0,11.2,,0,2026-01-10 09:25:48.297594,,0,15.25,15.1,DS18B20,True,True,False,
3276,ESP32_01,15.25,69.0,11.2,,0,2026-01-10 09:25:58.440576,,0,15.25,15.1,DS18B20,True,True,False,
3277,ESP32_01,15.25,69.0,11.2,,0,2026-01-10 09:26:08.574093,,0,15.25,15.1,DS18B20,True,True,False,
3278,ESP32_01,15.25,69.0,11.2,,0,2026-01-10 09:26:19.123745,,0,15.25,15.1,DS18B20,True,True,False,
3279,ESP32_01,15.25,69.0,11.2,,0,2026-01-10 09:26:29.559407,,0,15.25,15.1,DS18B20,True,True,False,
3280,ESP32_01,15.3125,69.0,11.2,,0,2026-01-10 09:26:40.632322,,0,15.3125,15.1,DS18B20,True,True,False,
3281,ESP32_01,15.3125,69.0,11.2,,0,2026-01-10 09:26:49.765930,,0,15.3125,15.1,DS18B20,True,True,False,
3282,ESP32_01,15.3125,69.0,11.2,,0,2026-01-10 09:27:00.790335,,0,15.3125,15.1,DS18B20,True,True,False,
3283,ESP32_01,15.3125,69.0,11.2,,0,2026-01-10 09:27:10.632482,,0,15.3125,15.1,DS18B20,True,True,False,
3284,ESP32_01,15.25,69.0,11.2,,0,2026-01-10 09:27:20.756806,,0,15.25,15.1,DS18B20,True,True,False,
3285,ESP32_01,15.375,69.0,11.2,,0,2026-01-10 09:27:31.193603,,0,15.375,15.1,DS18B20,True,True,False,
3286,ESP32_01,15.375,69.0,11.2,,0,2026-01-10 09:27:42.056287,,0,15.375,15.1,DS18B20,True,True,False,
3287,ESP32_01,15.3125,69.0,11.2,,0,2026-01-10 09:27:51.280866,,0,15.3125,15.1,DS18B20,True,True,False,
3288,ESP32_01,15.3125,69.0,11.2,,0,2026-01-10 09:28:01.710857,,0,15.3125,15.1,DS18B20,True,True,False,
3289,ESP32_01,15.3125,69.0,11.2,,0,2026-01-10 09:28:11.864315,,0,15.3125,15.1,DS18B20,True,True,False,
3290,ESP32_01,15.3125,69.0,11.2,,0,2026-01-10 09:28:22.007690,,0,15.3125,15.1,DS18B20,True,True,False,
3291,ESP32_01,15.3125,69.0,11.2,,0,2026-01-10 09:28:32.136730,,0,15.3125,15.1,DS18B20,True,True,False,
3292,ESP32_01,15.3125,69.0,11.2,,0,2026-01-10 09:28:42.895917,,0,15.3125,15.1,DS18B20,True,True,False,
3293,ESP32_01,15.3125,69.0,11.2,,0,2026-01-10 09:28:52.716834,,0,15.3125,15.1,DS18B20,True,True,False,
3294,ESP32_01,15.25,69.0,11.2,,0,2026-01-10 09:29:03.165465,,0,15.25,15.1,DS18B20,True,True,False,
3295,ESP32_01,15.25,69.0,11.2,,0,2026-01-10 09:29:13.597772,,0,15.25,15.1,DS18B20,True,True,False,
3296,ESP32_01,15.25,69.0,11.2,,0,2026-01-10 09:29:23.655317,,0,15.25,15.1,DS18B20,True,True,False,
3297,ESP32_01,15.3125,69.0,11.2,,0,2026-01-10 09:29:33.892761,,0,15.3125,15.1,DS18B20,True,True,False,
3298,ESP32_01,15.3125,69.0,11.2,,0,2026-01-10 09:29:44.234698,,0,15.3125,15.1,DS18B20,True,True,False,
3299,ESP32_01,15.25,69.0,11.6,,0,2026-01-10 09:30:04.206012,,0,15.25,15.1,DS18B20,True,True,False,
3300,ESP32_01,15.25,69.0,11.6,,0,2026-01-10 09:30:14.666537,,0,15.25,15.1,DS18B20,True,True,False,
3301,ESP32_01,15.25,69.0,11.6,,0,2026-01-10 09:30:24.462534,,0,15.25,15.1,DS18B20,True,True,False,
3302,ESP32_01,15.3125,69.0,11.6,,0,2026-01-10 09:30:45.765109,,0,15.3125,15.1,DS18B20,True,True,False,
3303,ESP32_01,15.3125,69.0,11.6,,0,2026-01-10 09:30:55.511143,,0,15.3125,15.1,DS18B20,True,True,False,
3304,ESP32_01,15.25,69.0,11.6,,0,2026-01-10 09:31:05.672463,,0,15.25,15.1,DS18B20,True,True,False,
3305,ESP32_01,15.3125,69.0,11.6,,0,2026-01-10 09:31:16.392024,,0,15.3125,15.1,DS18B20,True,True,False,
3306,ESP32_01,15.3125,69.0,11.6,,0,2026-01-10 09:31:26.526166,,0,15.3125,15.1,DS18B20,True,True,False,
3307,ESP32_01,15.3125,69.0,11.6,,0,2026-01-10 09:31:37.016595,,0,15.3125,15.1,DS18B20,True,True,False,
3308,ESP32_01,15.3125,69.0,11.6,,0,2026-01-10 09:31:47.460948,,0,15.3125,15.1,DS18B20,True,True,False,
3309,ESP32_01,15.3125,69.0,11.6,,0,2026-01-10 09:31:56.998504,,0,15.3125,15.1,DS18B20,True,True,False,
3310,ESP32_01,15.25,69.0,11.6,,0,2026-01-10 09:32:08.002677,,0,15.25,15.1,DS18B20,True,True,False,
3311,ESP32_01,15.3125,69.0,11.6,,0,2026-01-10 09:32:18.244727,,0,15.3125,15.1,DS18B20,True,True,False,
3312,ESP32_01,15.3125,69.0,11.6,,0,2026-01-10 09:32:28.561401,,0,15.3125,15.1,DS18B20,True,True,False,
3313,ESP32_01,15.3125,69.0,11.6,,0,2026-01-10 09:32:38.725945,,0,15.3125,15.1,DS18B20,True,True,False,
3314,ESP32_01,15.3125,69.0,11.6,,0,2026-01-10 09:32:59.611279,,0,15.3125,15.1,DS18B20,True,True,False,
3315,ESP32_01,15.3125,69.0,11.6,,0,2026-01-10 09:33:19.886348,,0,15.3125,15.1,DS18B20,True,True,False,
3316,ESP32_01,15.25,69.0,11.6,,0,2026-01-10 09:33:31.154203,,0,15.25,15.1,DS18B20,True,True,False,
3317,ESP32_01,15.25,69.0,11.6,,0,2026-01-10 09:33:40.569393,,0,15.25,15.1,DS18B20,True,True,False,
3318,ESP32_01,15.3125,69.0,11.6,,0,2026-01-10 09:33:50.594448,,0,15.3125,15.1,DS18B20,True,True,False,
3319,ESP32_01,15.3125,69.0,11.6,,0,2026-01-10 09:34:01.651407,,0,15.3125,15.1,DS18B20,True,True,False,
3320,ESP32_01,15.25,69.0,11.6,,0,2026-01-10 09:34:11.079246,,0,15.25,15.1,DS18B20,True,True,False,
3321,ESP32_01,15.25,69.0,11.6,,0,2026-01-10 09:34:20.403660,,0,15.25,15.1,DS18B20,True,True,False,
3322,ESP32_01,15.25,69.0,,,0,2026-01-10 09:34:34.598434,,0,15.25,15.1,DS18B20,True,True,False,
3323,ESP32_01,15.25,69.0,11.6,,0,2026-01-10 09:34:50.624781,,0,15.25,15.1,DS18B20,True,True,False,
3324,ESP32_01,15.25,69.0,11.6,,0,2026-01-10 09:34:59.970705,,0,15.25,15.1,DS18B20,True,True,False,
3325,ESP32_01,15.625,69.0,11.6,,0,2026-01-10 09:40:08.129620,,0,15.625,15.1,DS18B20,True,True,False,
3326,ESP32_01,16.125,69.0,11.6,,0,2026-01-10 09:40:17.159129,,0,16.125,15.2,DS18B20,True,True,False,
3327,ESP32_01,16.4375,69.0,11.6,,0,2026-01-10 09:40:26.319356,,0,16.4375,15.3,DS18B20,True,True,False,
3328,ESP32_01,16.3125,69.0,11.6,,0,2026-01-10 09:40:36.730169,,0,16.3125,15.7,DS18B20,True,True,False,
3329,ESP32_01,16.125,68.0,11.6,,0,2026-01-10 09:40:47.265085,,0,16.125,15.9,DS18B20,True,True,False,
3330,ESP32_01,16.0,68.0,11.6,,0,2026-01-10 09:40:57.504960,,0,16.0,15.9,DS18B20,True,True,False,
3331,ESP32_01,15.875,67.0,11.6,,0,2026-01-10 09:41:08.360800,,0,15.875,15.9,DS18B20,True,True,False,
3332,ESP32_01,15.75,67.0,11.6,,0,2026-01-10 09:41:17.591533,,0,15.75,15.9,DS18B20,True,True,False,
3333,ESP32_01,15.6875,67.0,11.6,,0,2026-01-10 09:41:28.322604,,0,15.6875,15.8,DS18B20,True,True,False,
3334,ESP32_01,15.625,67.0,11.6,,0,2026-01-10 09:41:38.369992,,0,15.625,15.8,DS18B20,True,True,False,
3335,ESP32_01,15.625,67.0,11.6,,0,2026-01-10 09:41:48.644691,,0,15.625,15.7,DS18B20,True,True,False,
3336,ESP32_01,15.625,67.0,11.6,,0,2026-01-10 09:41:58.998590,,0,15.625,15.7,DS18B20,True,True,False,
3337,ESP32_01,15.5625,67.0,11.6,,0,2026-01-10 09:42:09.212476,,0,15.5625,15.6,DS18B20,True,True,False,
3338,ESP32_01,15.5,67.0,11.6,,0,2026-01-10 09:42:19.732318,,0,15.5,15.6,DS18B20,True,True,False,
3339,ESP32_01,15.5,67.0,11.6,,0,2026-01-10 09:42:29.782297,,0,15.5,15.6,DS18B20,True,True,False,
3340,ESP32_01,15.5625,67.0,11.6,,0,2026-01-10 09:42:50.057459,,0,15.5625,15.5,DS18B20,True,True,False,
3341,ESP32_01,15.4375,67.0,11.6,,0,2026-01-10 09:43:00.085092,,0,15.4375,15.5,DS18B20,True,True,False,
3342,ESP32_01,15.4375,68.0,11.6,,0,2026-01-10 09:43:10.011130,,0,15.4375,15.5,DS18B20,True,True,False,
3343,ESP32_01,15.4375,68.0,11.6,,0,2026-01-10 09:43:20.544546,,0,15.4375,15.4,DS18B20,True,True,False,
3344,ESP32_01,15.4375,68.0,11.6,,0,2026-01-10 09:43:31.210406,,0,15.4375,15.4,DS18B20,True,True,False,
3345,ESP32_01,15.5,68.0,11.6,,0,2026-01-10 09:43:51.691750,,0,15.5,15.4,DS18B20,True,True,False,
3346,ESP32_01,15.5,68.0,11.6,,0,2026-01-10 09:44:02.069714,,0,15.5,15.4,DS18B20,True,True,False,
3347,ESP32_01,15.4375,68.0,11.6,,0,2026-01-10 09:44:22.513563,,0,15.4375,15.4,DS18B20,True,True,False,
3348,ESP32_01,15.75,69.0,12.0,,0,2026-01-10 09:58:10.375429,,0,15.75,15.4,DS18B20,True,True,False,
3349,ESP32_01,15.9375,69.0,12.0,,0,2026-01-10 09:58:20.462591,,0,15.9375,15.5,DS18B20,True,True,False,
3353,ESP32_01,16.0625,70.0,12.0,,0,2026-01-10 09:59:56.428245,,0,16.0625,15.9,DS18B20,True,True,False,
3354,ESP32_01,16.0,70.0,,,0,2026-01-10 10:00:05.563249,,0,16.0,15.9,DS18B20,True,True,False,
3355,ESP32_01,15.875,69.0,12.3,,0,2026-01-10 10:00:14.768855,,0,15.875,15.9,DS18B20,True,True,False,
3356,ESP32_01,15.875,69.0,12.3,,0,2026-01-10 10:00:24.978015,,0,15.875,15.9,DS18B20,True,True,False,
3357,ESP32_01,15.8125,68.0,12.3,,0,2026-01-10 10:00:35.217669,,0,15.8125,15.8,DS18B20,True,True,False,
3358,ESP32_01,15.75,68.0,12.3,,0,2026-01-10 10:00:45.559911,,0,15.75,15.8,DS18B20,True,True,False,
3359,ESP32_01,15.75,68.0,12.3,,0,2026-01-10 10:00:55.621923,,0,15.75,15.8,DS18B20,True,True,False,
3360,ESP32_01,15.75,68.0,12.3,,0,2026-01-10 10:01:06.776130,,0,15.75,15.8,DS18B20,True,True,False,
3361,ESP32_01,15.75,68.0,12.3,,0,2026-01-10 10:01:16.214585,,0,15.75,15.7,DS18B20,True,True,False,
3362,ESP32_01,15.6875,68.0,12.3,,0,2026-01-10 10:01:26.056008,,0,15.6875,15.7,DS18B20,True,True,False,
3363,ESP32_01,15.6875,68.0,12.3,,0,2026-01-10 10:01:36.312533,,0,15.6875,15.7,DS18B20,True,True,False,
3364,ESP32_01,15.75,68.0,12.3,,0,2026-01-10 10:01:47.285488,,0,15.75,15.7,DS18B20,True,True,False,
3365,ESP32_01,15.4375,68.0,12.3,,0,2026-01-10 10:07:24.399077,,0,15.4375,15.5,DS18B20,True,True,False,
3366,ESP32_01,15.5,68.0,12.3,,0,2026-01-10 10:07:33.896514,,0,15.5,15.5,DS18B20,True,True,False,
3367,ESP32_01,15.5625,68.0,12.3,,0,2026-01-10 10:07:38.896837,,0,15.5625,15.5,DS18B20,True,True,False,
3368,ESP32_01,15.8125,68.0,12.7,,0,2026-01-10 10:19:39.574822,,0,15.8125,16.0,DS18B20,True,True,False,
3369,ESP32_01,15.875,68.0,12.7,,0,2026-01-10 10:19:50.590711,,0,15.875,16.0,DS18B20,True,True,False,
3370,ESP32_01,15.8125,68.0,12.7,,0,2026-01-10 10:19:59.614685,,0,15.8125,16.0,DS18B20,True,True,False,
3371,ESP32_01,15.875,68.0,12.7,,0,2026-01-10 10:20:09.059489,,0,15.875,16.0,DS18B20,True,True,False,
3372,ESP32_01,16.4375,68.0,12.7,,0,2026-01-10 10:20:46.205621,,0,16.4375,15.9,DS18B20,True,True,False,
3373,ESP32_01,16.5625,68.0,12.7,,0,2026-01-10 10:20:56.027546,,0,16.5625,15.9,DS18B20,True,True,False,
3374,ESP32_01,16.5,68.0,12.7,,0,2026-01-10 10:21:04.936725,,0,16.5,16.0,DS18B20,True,True,False,
3375,ESP32_01,16.8125,68.0,12.7,,0,2026-01-10 10:21:14.487345,,0,16.8125,16.0,DS18B20,True,True,False,
3378,ESP32_01,16.9375,68.0,12.7,,0,2026-01-10 10:21:46.445602,,0,16.9375,16.4,DS18B20,True,True,False,
3379,ESP32_01,16.875,68.0,12.7,,0,2026-01-10 10:21:55.660263,,0,16.875,16.4,DS18B20,True,True,False,
3383,ESP32_01,16.75,67.0,12.7,,0,2026-01-10 10:23:10.420319,,0,16.75,16.6,DS18B20,True,True,False,
3384,ESP32_01,16.6875,67.0,12.7,,0,2026-01-10 10:23:19.220238,,0,16.6875,16.6,DS18B20,True,True,False,
3385,ESP32_01,16.6875,67.0,12.7,,0,2026-01-10 10:23:28.414739,,0,16.6875,16.6,DS18B20,True,True,False,
3392,ESP32_01,16.25,67.0,12.7,,0,2026-01-10 10:26:34.597461,,0,16.25,16.4,DS18B20,True,True,False,
3393,ESP32_01,16.1875,67.0,12.7,,0,2026-01-10 10:26:43.200987,,0,16.1875,16.4,DS18B20,True,True,False,
3394,ESP32_01,16.125,67.0,12.7,,0,2026-01-10 10:27:02.514097,,0,16.125,16.4,DS18B20,True,True,False,
3395,ESP32_01,16.125,69.0,13.3,,0,2026-01-10 10:36:15.236445,,0,16.125,15.9,DS18B20,True,True,False,
3396,ESP32_01,16.5,70.0,13.3,,0,2026-01-10 10:40:55.454228,,0,16.5,16.3,DS18B20,True,True,False,
3397,ESP32_01,16.5625,70.0,13.3,,0,2026-01-10 10:41:04.867231,,0,16.5625,16.3,DS18B20,True,True,False,
3398,ESP32_01,16.625,70.0,13.3,,0,2026-01-10 10:41:13.863509,,0,16.625,16.3,DS18B20,True,True,False,
3399,ESP32_01,16.8125,70.0,13.3,,0,2026-01-10 10:41:23.638517,,0,16.8125,16.3,DS18B20,True,True,False,
3400,ESP32_01,16.75,70.0,13.3,,0,2026-01-10 10:41:33.739769,,0,16.75,16.4,DS18B20,True,True,False,
3401,ESP32_01,16.75,70.0,13.3,,0,2026-01-10 10:41:48.891459,,0,16.75,16.4,DS18B20,True,True,False,
3402,ESP32_01,16.5625,70.0,13.3,,0,2026-01-10 10:41:57.713681,,0,16.5625,16.4,DS18B20,True,True,False,
3403,ESP32_01,16.5,70.0,13.3,,0,2026-01-10 10:42:06.937669,,0,16.5,16.4,DS18B20,True,True,False,
